Date,Type,Category,Amount
2023-11-13,Expense,Subscriptions,181.1
2023-11-13,Expense,Transport,191.9
2023-11-13,Expense,Transport,70.58
2023-11-13,Expense,Utilities,39.28
2023-11-13,Expense,Entertainment,232.49
2023-11-14,Income,Investments,1122.09
2023-11-14,Income,Gifts,1079.5
2023-11-14,Expense,Travel,273.99
2023-11-14,Expense,Transportation,36.72
2023-11-14,Expense,Entertainment,160.8
2023-11-14,Expense,Insurance,90.94
2023-11-15,Income,Salary,4006.4
2023-11-15,Expense,Insurance,23.99
2023-11-15,Expense,Health,156.47
2023-11-15,Expense,Food,76.75
2023-11-15,Expense,Travel,192.3
2023-11-16,Income,Freelance,4821.25
2023-11-16,Income,Freelance,735.68
2023-11-16,Expense,Subscriptions,16.65
2023-11-16,Expense,Travel,102.83
2023-11-16,Expense,Bills,206.45
2023-11-16,Expense,Travel,193.41
2023-11-16,Expense,Entertainment,93.9
2023-11-17,Income,Freelance,405.26
2023-11-17,Income,Freelance,2585.69
2023-11-17,Expense,Travel,58.53
2023-11-17,Expense,Utilities,238.07
2023-11-18,Income,Investments,2570.7
2023-11-18,Expense,Transport,24.59
2023-11-18,Expense,Transportation,183.28
2023-11-19,Income,Gifts,4741.62
2023-11-19,Income,Rental Income,4827.76
2023-11-19,Expense,Bills,91.08
2023-11-19,Expense,Transportation,160.93
2023-11-20,Income,Freelance,1927.7
2023-11-20,Expense,Travel,116.69
2023-11-20,Expense,Subscriptions,54.94
2023-11-20,Expense,Shopping,99.17
2023-11-20,Expense,Food,82.31
2023-11-20,Expense,Insurance,233.36
2023-11-21,Income,Freelance,803.68
2023-11-21,Expense,Health,45.2
2023-11-21,Expense,Transportation,99.09
2023-11-22,Income,Freelance,3659.07
2023-11-22,Income,Gifts,1050.7
2023-11-22,Expense,Transport,78.31
2023-11-22,Expense,Health,224.92
2023-11-22,Expense,Utilities,222.88
2023-11-22,Expense,Travel,144.91
2023-11-22,Expense,Travel,238.43
2023-11-23,Income,Salary,2717.44
2023-11-23,Income,Freelance,388.04
2023-11-23,Expense,Food,153.46
2023-11-23,Expense,Shopping,50.72
2023-11-24,Income,Gifts,4221.43
2023-11-24,Income,Investments,4642.03
2023-11-24,Expense,Health,131.09
2023-11-24,Expense,Other,52.42
2023-11-24,Expense,Subscriptions,214.34
2023-11-24,Expense,Entertainment,84.48
2023-11-25,Income,Freelance,4064.9
2023-11-25,Expense,Subscriptions,51.54
2023-11-25,Expense,Subscriptions,268.26
2023-11-25,Expense,Insurance,25.65
2023-11-26,Income,Gifts,1143.38
2023-11-26,Income,Salary,1188.91
2023-11-26,Expense,Bills,218.36
2023-11-26,Expense,Health,253.3
2023-11-26,Expense,Bills,155.2
2023-11-26,Expense,Subscriptions,72.83
2023-11-26,Expense,Insurance,20.66
2023-11-27,Income,Rental Income,2352.83
2023-11-27,Income,Gifts,1822.26
2023-11-27,Expense,Transport,299.47
2023-11-27,Expense,Education,215.3
2023-11-27,Expense,Transport,191.88
2023-11-27,Expense,Bills,163.61
2023-11-28,Income,Investments,1063.07
2023-11-28,Expense,Subscriptions,132.05
2023-11-28,Expense,Subscriptions,181.78
2023-11-28,Expense,Insurance,268.0
2023-11-29,Income,Gifts,4900.46
2023-11-29,Expense,Education,297.88
2023-11-29,Expense,Shopping,199.17
2023-11-29,Expense,Shopping,13.95
2023-11-29,Expense,Entertainment,141.99
2023-11-30,Income,Salary,469.72
2023-11-30,Expense,Travel,136.61
2023-11-30,Expense,Insurance,73.88
2023-11-30,Expense,Transport,140.8
2023-11-30,Expense,Travel,81.92
2023-12-01,Income,Salary,3718.58
2023-12-01,Expense,Bills,116.68
2023-12-01,Expense,Entertainment,227.85
2023-12-01,Expense,Transport,57.86
2023-12-02,Income,Gifts,4339.97
2023-12-02,Income,Salary,2270.75
2023-12-02,Expense,Shopping,123.2
2023-12-02,Expense,Insurance,212.33
2023-12-02,Expense,Insurance,99.45
2023-12-02,Expense,Bills,149.98
2023-12-03,Income,Investments,1682.3
2023-12-03,Expense,Entertainment,185.47
2023-12-03,Expense,Bills,186.76
2023-12-04,Income,Rental Income,4497.12
2023-12-04,Expense,Subscriptions,56.82
2023-12-04,Expense,Food,235.68
2023-12-05,Income,Salary,3836.59
2023-12-05,Expense,Entertainment,87.38
2023-12-05,Expense,Travel,215.19
2023-12-05,Expense,Transportation,217.31
2023-12-05,Expense,Other,176.58
2023-12-06,Income,Gifts,2075.87
2023-12-06,Expense,Bills,295.62
2023-12-06,Expense,Food,31.1
2023-12-06,Expense,Shopping,274.67
2023-12-07,Income,Freelance,519.84
2023-12-07,Income,Gifts,2317.14
2023-12-07,Expense,Transport,127.69
2023-12-07,Expense,Bills,116.29
2023-12-08,Income,Freelance,4407.75
2023-12-08,Income,Rental Income,4894.66
2023-12-08,Expense,Shopping,172.22
2023-12-08,Expense,Other,53.5
2023-12-08,Expense,Education,167.86
2023-12-08,Expense,Utilities,44.7
2023-12-08,Expense,Shopping,111.29
2023-12-09,Income,Rental Income,1937.41
2023-12-09,Expense,Transportation,200.52
2023-12-09,Expense,Travel,137.42
2023-12-09,Expense,Utilities,101.77
2023-12-10,Income,Rental Income,2628.78
2023-12-10,Expense,Transport,20.17
2023-12-10,Expense,Food,194.91
2023-12-11,Income,Investments,2587.98
2023-12-11,Income,Salary,4534.49
2023-12-11,Expense,Food,84.38
2023-12-11,Expense,Insurance,73.74
2023-12-11,Expense,Health,22.28
2023-12-11,Expense,Bills,127.27
2023-12-12,Income,Investments,4220.64
2023-12-12,Income,Salary,3401.1
2023-12-12,Expense,Transport,254.3
2023-12-12,Expense,Shopping,220.2
2023-12-12,Expense,Transport,115.88
2023-12-12,Expense,Subscriptions,197.65
2023-12-12,Expense,Shopping,102.1
2023-12-13,Income,Investments,4395.85
2023-12-13,Expense,Transportation,135.26
2023-12-13,Expense,Other,45.31
2023-12-14,Income,Rental Income,4389.79
2023-12-14,Income,Salary,2949.66
2023-12-14,Expense,Subscriptions,290.83
2023-12-14,Expense,Education,282.55
2023-12-14,Expense,Food,86.43
2023-12-15,Income,Freelance,2379.26
2023-12-15,Expense,Entertainment,140.13
2023-12-15,Expense,Bills,142.92
2023-12-15,Expense,Food,116.53
2023-12-15,Expense,Entertainment,150.31
2023-12-15,Expense,Utilities,14.43
2023-12-16,Income,Freelance,1390.23
2023-12-16,Expense,Bills,196.35
2023-12-16,Expense,Food,83.83
2023-12-17,Income,Salary,4242.42
2023-12-17,Expense,Shopping,115.68
2023-12-17,Expense,Travel,32.25
2023-12-17,Expense,Bills,110.63
2023-12-18,Income,Salary,1895.57
2023-12-18,Income,Gifts,1868.17
2023-12-18,Expense,Education,201.75
2023-12-18,Expense,Transportation,158.67
2023-12-18,Expense,Insurance,273.91
2023-12-19,Income,Gifts,2792.28
2023-12-19,Expense,Transportation,18.54
2023-12-19,Expense,Bills,212.1
2023-12-19,Expense,Shopping,232.11
2023-12-20,Income,Gifts,2517.65
2023-12-20,Expense,Bills,32.77
2023-12-20,Expense,Subscriptions,251.56
2023-12-21,Income,Salary,2549.13
2023-12-21,Expense,Utilities,100.33
2023-12-21,Expense,Health,180.19
2023-12-21,Expense,Food,171.46
2023-12-21,Expense,Bills,280.84
2023-12-22,Income,Freelance,3472.45
2023-12-22,Expense,Education,59.42
2023-12-22,Expense,Other,154.44
2023-12-22,Expense,Health,172.87
2023-12-22,Expense,Food,202.02
2023-12-23,Income,Salary,3860.54
2023-12-23,Income,Salary,3767.02
2023-12-23,Expense,Transport,174.5
2023-12-23,Expense,Education,12.4
2023-12-23,Expense,Other,262.29
2023-12-23,Expense,Other,37.6
2023-12-24,Income,Investments,2841.12
2023-12-24,Income,Gifts,427.99
2023-12-24,Expense,Transportation,64.92
2023-12-24,Expense,Food,58.68
2023-12-24,Expense,Health,197.75
2023-12-24,Expense,Travel,112.46
2023-12-25,Income,Freelance,2645.28
2023-12-25,Expense,Insurance,224.92
2023-12-25,Expense,Other,279.43
2023-12-25,Expense,Utilities,235.1
2023-12-25,Expense,Bills,250.09
2023-12-25,Expense,Transportation,127.91
2023-12-26,Income,Salary,910.39
2023-12-26,Expense,Other,171.05
2023-12-26,Expense,Transport,216.07
2023-12-26,Expense,Entertainment,119.88
2023-12-27,Income,Salary,1278.54
2023-12-27,Income,Gifts,4477.58
2023-12-27,Expense,Utilities,77.2
2023-12-27,Expense,Bills,34.99
2023-12-27,Expense,Entertainment,181.55
2023-12-28,Income,Gifts,4207.23
2023-12-28,Expense,Insurance,251.64
2023-12-28,Expense,Transportation,149.04
2023-12-28,Expense,Health,62.68
2023-12-28,Expense,Transportation,139.88
2023-12-29,Income,Rental Income,1146.69
2023-12-29,Expense,Other,183.98
2023-12-29,Expense,Education,234.82
2023-12-29,Expense,Entertainment,51.25
2023-12-29,Expense,Utilities,98.53
2023-12-29,Expense,Food,276.36
2023-12-30,Income,Freelance,1146.69
2023-12-30,Income,Gifts,2634.74
2023-12-30,Expense,Entertainment,133.22
2023-12-30,Expense,Transport,89.55
2023-12-30,Expense,Transportation,191.56
2023-12-30,Expense,Other,281.53
2023-12-31,Income,Gifts,1786.43
2023-12-31,Expense,Transport,166.71
2023-12-31,Expense,Utilities,117.72
2023-12-31,Expense,Education,82.17
2023-12-31,Expense,Insurance,72.76
2023-12-31,Expense,Health,46.76
2024-01-01,Income,Freelance,4355.1
2024-01-01,Income,Rental Income,164.25
2024-01-01,Expense,Transportation,120.75
2024-01-01,Expense,Travel,121.83
2024-01-01,Expense,Utilities,282.64
2024-01-01,Expense,Shopping,260.73
2024-01-01,Expense,Subscriptions,85.47
2024-01-02,Income,Rental Income,2742.14
2024-01-02,Expense,Health,177.49
2024-01-02,Expense,Food,34.08
2024-01-03,Income,Investments,2791.99
2024-01-03,Income,Rental Income,1566.74
2024-01-03,Expense,Food,180.4
2024-01-03,Expense,Subscriptions,91.54
2024-01-03,Expense,Other,48.54
2024-01-03,Expense,Entertainment,48.73
2024-01-03,Expense,Entertainment,22.35
2024-01-04,Income,Freelance,4352.88
2024-01-04,Expense,Entertainment,291.47
2024-01-04,Expense,Transport,52.87
2024-01-04,Expense,Shopping,14.78
2024-01-04,Expense,Transport,212.98
2024-01-05,Income,Freelance,2373.74
2024-01-05,Income,Salary,600.88
2024-01-05,Expense,Shopping,223.18
2024-01-05,Expense,Entertainment,164.22
2024-01-05,Expense,Health,194.37
2024-01-06,Income,Gifts,2336.91
2024-01-06,Expense,Education,190.43
2024-01-06,Expense,Shopping,253.38
2024-01-06,Expense,Transport,13.7
2024-01-06,Expense,Insurance,160.57
2024-01-06,Expense,Food,55.54
2024-01-07,Income,Investments,1083.35
2024-01-07,Income,Freelance,3039.88
2024-01-07,Expense,Transportation,43.38
2024-01-07,Expense,Shopping,71.8
2024-01-08,Income,Salary,1614.42
2024-01-08,Income,Rental Income,1701.19
2024-01-08,Expense,Insurance,252.88
2024-01-08,Expense,Bills,129.47
2024-01-09,Income,Rental Income,3070.26
2024-01-09,Expense,Entertainment,200.28
2024-01-09,Expense,Entertainment,236.11
2024-01-09,Expense,Entertainment,71.79
2024-01-10,Income,Freelance,1747.63
2024-01-10,Income,Investments,1685.4
2024-01-10,Expense,Shopping,174.4
2024-01-10,Expense,Subscriptions,295.98
2024-01-11,Income,Rental Income,4895.9
2024-01-11,Income,Rental Income,795.22
2024-01-11,Expense,Transport,278.94
2024-01-11,Expense,Other,46.06
2024-01-11,Expense,Health,84.2
2024-01-11,Expense,Other,6.18
2024-01-11,Expense,Transport,202.02
2024-01-12,Income,Gifts,3990.44
2024-01-12,Income,Rental Income,4691.01
2024-01-12,Expense,Shopping,84.23
2024-01-12,Expense,Health,132.0
2024-01-12,Expense,Entertainment,91.01
2024-01-12,Expense,Utilities,134.0
2024-01-12,Expense,Subscriptions,122.86
2024-01-13,Income,Investments,4148.11
2024-01-13,Expense,Utilities,263.77
2024-01-13,Expense,Insurance,114.87
2024-01-14,Income,Freelance,1706.58
2024-01-14,Income,Investments,4225.38
2024-01-14,Expense,Transport,278.29
2024-01-14,Expense,Transportation,296.51
2024-01-14,Expense,Utilities,124.33
2024-01-15,Income,Investments,4216.48
2024-01-15,Expense,Other,143.46
2024-01-15,Expense,Bills,190.51
2024-01-15,Expense,Insurance,114.22
2024-01-15,Expense,Entertainment,140.5
2024-01-16,Income,Investments,597.03
2024-01-16,Income,Investments,950.23
2024-01-16,Expense,Food,288.84
2024-01-16,Expense,Education,205.07
2024-01-17,Income,Gifts,3233.2
2024-01-17,Expense,Transportation,26.73
2024-01-17,Expense,Entertainment,103.41
2024-01-17,Expense,Health,207.34
2024-01-17,Expense,Bills,96.3
2024-01-18,Income,Gifts,3617.34
2024-01-18,Income,Freelance,1408.15
2024-01-18,Expense,Health,17.91
2024-01-18,Expense,Travel,126.54
2024-01-18,Expense,Insurance,149.03
2024-01-19,Income,Gifts,4537.25
2024-01-19,Expense,Transport,215.28
2024-01-19,Expense,Entertainment,249.72
2024-01-19,Expense,Other,296.05
2024-01-20,Income,Salary,3861.54
2024-01-20,Expense,Insurance,160.51
2024-01-20,Expense,Travel,44.54
2024-01-20,Expense,Shopping,232.58
2024-01-21,Income,Rental Income,3656.67
2024-01-21,Expense,Food,297.85
2024-01-21,Expense,Other,73.23
2024-01-21,Expense,Health,222.01
2024-01-22,Income,Rental Income,3224.4
2024-01-22,Expense,Health,238.76
2024-01-22,Expense,Shopping,285.3
2024-01-23,Income,Gifts,1297.27
2024-01-23,Income,Investments,3217.12
2024-01-23,Expense,Transportation,44.31
2024-01-23,Expense,Other,120.6
2024-01-23,Expense,Entertainment,238.49
2024-01-23,Expense,Utilities,293.27
2024-01-23,Expense,Entertainment,281.9
2024-01-24,Income,Investments,4583.71
2024-01-24,Expense,Entertainment,284.48
2024-01-24,Expense,Subscriptions,139.26
2024-01-25,Income,Rental Income,4294.2
2024-01-25,Income,Investments,4401.59
2024-01-25,Expense,Entertainment,132.07
2024-01-25,Expense,Education,185.82
2024-01-26,Income,Investments,4261.56
2024-01-26,Expense,Subscriptions,271.4
2024-01-26,Expense,Bills,264.61
2024-01-26,Expense,Shopping,204.2
2024-01-27,Income,Freelance,2093.46
2024-01-27,Expense,Travel,46.42
2024-01-27,Expense,Health,18.85
2024-01-28,Income,Gifts,2925.09
2024-01-28,Expense,Entertainment,111.43
2024-01-28,Expense,Food,107.35
2024-01-28,Expense,Education,152.42
2024-01-28,Expense,Transport,146.46
2024-01-29,Income,Freelance,592.81
2024-01-29,Expense,Food,242.74
2024-01-29,Expense,Entertainment,195.92
2024-01-29,Expense,Bills,253.76
2024-01-29,Expense,Education,271.75
2024-01-29,Expense,Entertainment,240.04
2024-01-30,Income,Freelance,4642.6
2024-01-30,Expense,Transportation,43.17
2024-01-30,Expense,Food,254.14
2024-01-30,Expense,Subscriptions,121.88
2024-01-31,Income,Investments,1563.35
2024-01-31,Income,Gifts,716.14
2024-01-31,Expense,Subscriptions,199.16
2024-01-31,Expense,Subscriptions,289.81
2024-01-31,Expense,Food,112.11
2024-01-31,Expense,Entertainment,235.49
2024-02-01,Income,Salary,3888.1
2024-02-01,Income,Gifts,4389.41
2024-02-01,Expense,Health,191.83
2024-02-01,Expense,Utilities,257.51
2024-02-01,Expense,Shopping,277.67
2024-02-02,Income,Investments,4527.53
2024-02-02,Expense,Other,18.6
2024-02-02,Expense,Utilities,66.57
2024-02-02,Expense,Education,67.05
2024-02-02,Expense,Transport,179.4
2024-02-02,Expense,Insurance,106.31
2024-02-03,Income,Investments,4353.93
2024-02-03,Expense,Bills,138.87
2024-02-03,Expense,Shopping,63.18
2024-02-04,Income,Gifts,682.49
2024-02-04,Expense,Other,49.21
2024-02-04,Expense,Utilities,63.48
2024-02-05,Income,Investments,1115.48
2024-02-05,Income,Rental Income,575.05
2024-02-05,Expense,Education,237.22
2024-02-05,Expense,Other,77.61
2024-02-05,Expense,Health,142.56
2024-02-06,Income,Investments,2591.61
2024-02-06,Income,Rental Income,2677.7
2024-02-06,Expense,Health,276.63
2024-02-06,Expense,Utilities,43.53
2024-02-06,Expense,Health,83.46
2024-02-06,Expense,Education,247.96
2024-02-06,Expense,Transport,77.72
2024-02-07,Income,Rental Income,520.59
2024-02-07,Income,Investments,2114.03
2024-02-07,Expense,Travel,186.86
2024-02-07,Expense,Subscriptions,269.75
2024-02-07,Expense,Insurance,165.01
2024-02-08,Income,Investments,1296.91
2024-02-08,Expense,Bills,53.51
2024-02-08,Expense,Entertainment,49.65
2024-02-09,Income,Freelance,2070.52
2024-02-09,Expense,Education,232.31
2024-02-09,Expense,Other,281.71
2024-02-10,Income,Freelance,3744.22
2024-02-10,Expense,Bills,41.54
2024-02-10,Expense,Transportation,213.24
2024-02-10,Expense,Insurance,109.91
2024-02-10,Expense,Other,43.79
2024-02-10,Expense,Shopping,179.87
2024-02-11,Income,Salary,2972.34
2024-02-11,Expense,Entertainment,197.69
2024-02-11,Expense,Subscriptions,250.53
2024-02-11,Expense,Bills,67.72
2024-02-12,Income,Investments,769.28
2024-02-12,Income,Investments,1100.75
2024-02-12,Expense,Transportation,286.32
2024-02-12,Expense,Education,241.0
2024-02-12,Expense,Insurance,79.36
2024-02-12,Expense,Transport,24.99
2024-02-13,Income,Freelance,3487.34
2024-02-13,Income,Investments,2183.71
2024-02-13,Expense,Utilities,199.83
2024-02-13,Expense,Transportation,94.38
2024-02-13,Expense,Food,150.39
2024-02-14,Income,Gifts,4408.31
2024-02-14,Income,Freelance,1818.88
2024-02-14,Expense,Subscriptions,162.71
2024-02-14,Expense,Utilities,258.35
2024-02-15,Income,Rental Income,536.59
2024-02-15,Income,Salary,4616.1
2024-02-15,Expense,Transport,259.13
2024-02-15,Expense,Travel,205.09
2024-02-15,Expense,Shopping,10.85
2024-02-16,Income,Investments,3780.62
2024-02-16,Expense,Insurance,65.0
2024-02-16,Expense,Travel,138.39
2024-02-17,Income,Investments,240.17
2024-02-17,Expense,Other,227.59
2024-02-17,Expense,Travel,219.97
2024-02-18,Income,Investments,470.44
2024-02-18,Income,Gifts,4716.56
2024-02-18,Expense,Bills,157.72
2024-02-18,Expense,Other,65.43
2024-02-18,Expense,Shopping,114.41
2024-02-18,Expense,Subscriptions,22.36
2024-02-19,Income,Rental Income,2579.16
2024-02-19,Income,Investments,4271.71
2024-02-19,Expense,Entertainment,188.06
2024-02-19,Expense,Entertainment,143.13
2024-02-19,Expense,Food,210.74
2024-02-19,Expense,Transportation,137.17
2024-02-19,Expense,Travel,271.65
2024-02-20,Income,Investments,3571.54
2024-02-20,Expense,Travel,105.78
2024-02-20,Expense,Transport,47.53
2024-02-20,Expense,Shopping,241.13
2024-02-20,Expense,Travel,6.08
2024-02-20,Expense,Utilities,169.46
2024-02-21,Income,Gifts,4384.6
2024-02-21,Income,Investments,4638.67
2024-02-21,Expense,Bills,131.46
2024-02-21,Expense,Food,248.54
2024-02-22,Income,Investments,1361.5
2024-02-22,Income,Salary,2557.78
2024-02-22,Expense,Entertainment,274.9
2024-02-22,Expense,Travel,174.91
2024-02-22,Expense,Shopping,213.26
2024-02-22,Expense,Shopping,288.33
2024-02-22,Expense,Bills,287.16
2024-02-23,Income,Salary,1153.58
2024-02-23,Income,Investments,1743.03
2024-02-23,Expense,Education,124.67
2024-02-23,Expense,Shopping,271.68
2024-02-23,Expense,Subscriptions,161.33
2024-02-23,Expense,Other,18.21
2024-02-24,Income,Freelance,4385.11
2024-02-24,Income,Freelance,1077.68
2024-02-24,Expense,Food,75.68
2024-02-24,Expense,Health,200.17
2024-02-24,Expense,Other,122.32
2024-02-24,Expense,Subscriptions,67.25
2024-02-24,Expense,Bills,130.04
2024-02-25,Income,Gifts,4858.12
2024-02-25,Expense,Travel,293.05
2024-02-25,Expense,Transport,196.76
2024-02-25,Expense,Education,11.78
2024-02-25,Expense,Other,244.27
2024-02-25,Expense,Subscriptions,40.86
2024-02-26,Income,Gifts,301.47
2024-02-26,Expense,Transportation,285.04
2024-02-26,Expense,Bills,281.08
2024-02-26,Expense,Insurance,46.76
2024-02-26,Expense,Transportation,214.74
2024-02-26,Expense,Entertainment,256.07
2024-02-27,Income,Freelance,2468.37
2024-02-27,Income,Investments,2439.58
2024-02-27,Expense,Education,294.36
2024-02-27,Expense,Utilities,120.37
2024-02-27,Expense,Food,206.7
2024-02-28,Income,Rental Income,1566.78
2024-02-28,Expense,Food,222.65
2024-02-28,Expense,Other,126.44
2024-02-28,Expense,Shopping,235.46
2024-02-29,Income,Gifts,2446.88
2024-02-29,Expense,Bills,192.42
2024-02-29,Expense,Entertainment,204.91
2024-02-29,Expense,Utilities,104.64
2024-02-29,Expense,Education,151.07
2024-02-29,Expense,Bills,257.01
2024-03-01,Income,Rental Income,1510.79
2024-03-01,Income,Rental Income,2746.64
2024-03-01,Expense,Insurance,173.88
2024-03-01,Expense,Bills,184.85
2024-03-01,Expense,Food,187.38
2024-03-01,Expense,Transport,161.98
2024-03-01,Expense,Health,285.16
2024-03-02,Income,Rental Income,4131.33
2024-03-02,Income,Rental Income,3298.72
2024-03-02,Expense,Health,44.18
2024-03-02,Expense,Education,267.67
2024-03-02,Expense,Education,94.88
2024-03-03,Income,Freelance,1713.27
2024-03-03,Expense,Insurance,231.25
2024-03-03,Expense,Subscriptions,207.83
2024-03-03,Expense,Health,296.56
2024-03-04,Income,Rental Income,1053.16
2024-03-04,Income,Freelance,2851.66
2024-03-04,Expense,Food,161.27
2024-03-04,Expense,Utilities,198.67
2024-03-05,Income,Gifts,3751.49
2024-03-05,Expense,Education,39.5
2024-03-05,Expense,Other,126.8
2024-03-05,Expense,Subscriptions,115.34
2024-03-05,Expense,Travel,296.36
2024-03-06,Income,Gifts,3411.63
2024-03-06,Expense,Entertainment,293.76
2024-03-06,Expense,Other,64.65
2024-03-06,Expense,Transportation,235.67
2024-03-06,Expense,Food,75.58
2024-03-06,Expense,Transportation,296.82
